13.7701,13.7969,1,0,2,4
10.0345,9.77427,1,0,1,0
18.4004,11.7581,1,2,2,4
13.7453,14.2214,1,0,1,0
20.0573,7.82476,1,2,2,1
9.6073,10.7084,1,0,1,0
18,8.74409,0,2,2,1
16.0657,12.475,1,3,0,3
16.5828,11.7492,1,1,2,4
14.0087,14.0647,1,0,1,0
9.95369,9.74573,1,0,1,0
13.8561,13.275,0,0,0,2
13.9518,13.8903,1,0,1,0
10.7342,9.72556,1,2,2,1
13.9694,13.9605,1,0,1,0
14.6128,14.3878,0,0,0,2
9.26139,10.5303,1,0,1,0
18.4678,9.88224,0,2,2,1
9.86855,9.86425,1,1,2,1
13.8065,13.4544,1,3,0,4
15.7438,7.12478,0,3,0,3
10.0084,10.0585,0,1,1,4
18.0026,9.87713,1,2,2,1
14.0117,14.0262,1,0,1,0
10,10,1,0,1,0
10.9705,9.41022,1,0,1,0
9.57278,9.42732,1,0,1,0
18.0785,9.92583,1,1,0,4
8.64791,9.7763,0,3,0,4
17.9382,11.1612,1,3,0,4
18,11.5264,1,2,2,1
9.11918,9.07822,1,3,1,4
18.8345,10.1935,1,2,2,1
17.1039,9.27783,0,2,2,1
9.81813,10.1293,1,1,2,1
10.715,10.6618,1,0,1,0
13.9931,13.9615,1,1,0,4
18.1476,9.78,0,2,2,1
14.7967,14.9176,1,0,1,0
16.9215,10.9058,1,2,2,1
19.4684,10.3563,1,2,2,1
14.106,13.5874,0,0,0,2
18.9455,9.17096,0,2,2,1
16.8941,12.641,0,3,0,4
9.90571,9.90671,1,0,1,0
15.4279,15.3957,0,1,0,2
17.8885,9.93424,1,2,0,1
11.478,10.5304,0,2,1,4
18.0136,10.0149,1,0,1,4
13.9468,14.0964,1,0,1,0
9.74573,9.67428,1,0,1,0
10.475,10.7876,1,2,2,1
17.66,10.146,0,3,0,4
13.9388,15.077,1,2,0,4
13.9888,13.9873,1,0,1,0
17.3262,10.9451,0,1,2,1
18.327,10.3604,1,2,2,1
13.7606,13.3938,0,0,1,4
18.1845,10.1886,1,2,2,1
9.32933,9.50484,1,0,2,4
16.8343,9.8172,1,2,1,4
9.44235,10.8479,1,0,1,0
18.0822,10.049,0,2,0,1
10.5574,9.46967,1,0,1,0
14.0209,14.2963,0,0,0,2
10.1634,10.3599,1,0,1,0
14.7364,14.7853,0,0,0,2
13.9153,14.3803,0,0,0,2
13.379,14.4468,0,1,1,4
10,10,0,1,2,1
13.9624,14.2184,1,0,1,0
13.8753,14.0939,0,0,0,2
12.4311,13.075,0,2,0,3
7.64727,11.1792,1,2,0,1
10.2077,9.74721,0,2,2,1
14.2159,13.0242,1,3,0,4
18.0548,10.0597,1,0,2,4
13.9596,14.1903,1,0,1,0
9.70893,10.5258,0,0,0,4
16.4865,8.37961,1,1,0,1
17.543,9.52331,0,2,2,1
14.1026,14.2898,0,0,0,2
15.3399,13.3574,1,2,0,4
12.3473,10.6703,1,2,2,1
17.548,10.4385,0,1,2,1
14.0744,14.0515,1,0,1,0
7.61698,9.70628,1,2,2,1
9.82479,10.9979,1,2,0,1
10.3554,11.0506,1,2,2,1
10.178,9.98849,0,2,1,4
18.6674,8.02941,1,2,0,1
9.78405,9.50556,1,1,1,4
13.3204,14.2101,1,0,1,0
7.33979,12.6295,1,2,0,1
10.1083,10.0126,1,0,1,0
10.0873,10.0873,1,2,0,3
9.92763,9.82215,1,0,1,0
12.8366,10.1047,0,2,0,1
14.3591,14.1908,0,0,0,2
10.922,10.4002,0,2,2,4
15.0013,12.9926,0,1,1,4
13.834,13.5271,1,0,1,0
9.72887,9.72379,1,0,1,0
17.985,10.0212,1,1,0,4
14.043,14.1097,1,1,0,4
17.3202,9.44076,0,1,2,1
16.8558,17.9646,0,3,0,4
9.95904,9.73042,1,0,1,0
10.0423,10.0515,1,0,1,0
14.3798,13.7267,0,0,0,2
17.042,11.4455,1,1,2,4
17.2345,10.0286,1,1,2,1
9.13807,10.8229,1,3,2,4
9.97351,9.99173,1,0,1,0
12.782,15.1985,0,1,2,4
13.4436,14.8226,1,0,1,0
16.8586,11.1145,0,2,2,1
14,13.566,1,0,1,0
9.22934,11.1285,1,2,2,1
13.3125,15.5397,0,2,1,4
20.3411,9.67294,1,2,2,1
17.5029,10.5387,1,2,0,1
13.6946,14.236,0,0,0,2
17.7638,9.31447,0,1,0,1
13.8099,14.3251,0,0,0,2
14.4078,13.6103,1,1,0,4
16.474,14.9927,1,3,2,4
18.0353,9.94968,0,2,2,4
14.0145,13.8845,1,0,1,0
7.62145,7.7011,0,2,2,1
9.63108,11.2745,1,3,1,4
10.4938,10.4938,0,1,1,4
17.9721,10.5456,0,0,2,4
17.0998,11.4796,1,2,0,4
9.3472,10.7989,1,0,1,0
9.5908,9.40037,1,2,2,1
13.9911,14.0014,0,1,0,4
16.3489,9.96736,0,1,2,1
15.4174,13.5059,0,1,1,4
17.1268,9.21734,1,1,2,1
16.9897,11.3722,1,2,2,4
14.0585,13.5852,0,0,0,2
17.1321,9.28734,1,2,2,1
17.6686,10.4393,0,2,2,1
10.8608,9.83209,1,0,1,0
14.2511,14.2742,0,0,0,2
21.0717,12.8411,0,3,2,4
9.5615,9.77465,1,1,1,4
17.3158,10.5683,0,2,2,1
18.9429,9.6968,1,2,2,1
14.2612,15.2793,1,2,0,4
13.7428,14.3901,1,0,1,0
8.20551,10.1036,1,2,2,1
20.05,8.45285,0,2,2,1
9.3332,10.9954,1,2,2,1
16.9132,11.4391,0,2,2,1
16.9879,8.27859,0,2,2,1
17.8016,9.92853,0,2,0,1
13.6242,14.0471,1,2,0,3
19.2472,11.2751,1,1,1,4
18.3423,10.7015,1,1,2,1
11.3316,10.7455,1,3,1,4
20.7362,11.9375,0,2,2,1
14.0451,14.118,0,0,0,2
18.3005,9.36623,1,3,0,3
17.3876,9.92444,0,0,1,4
17.0644,9.07291,0,2,2,1
13.933,14.3905,0,0,0,2
16.526,9.13093,0,1,0,1
8.94754,10.7638,0,2,2,1
13.8358,13.9419,0,0,0,2
17.5612,10.6092,0,2,2,1
13.9802,13.9945,0,3,2,4
13.5306,13.6917,1,0,1,0
10.0291,10.0132,1,3,0,3
13.9598,13.9661,1,0,1,0
14.2678,14.1566,0,1,0,2
14.7946,14.8226,0,0,0,4
13.6034,14.7323,1,0,1,0
13.0912,14.7268,1,2,0,4
13.7152,14.2899,1,0,1,0
18.6795,11.2214,1,1,2,1
13.5526,14.7534,1,0,1,0
17.89,10.0465,0,2,2,1
13.4485,14.2968,1,0,1,0
18.0262,9.98061,0,2,2,1
14.1583,14.22,0,0,0,4
14.4169,14.3072,0,0,0,2
9.4459,10.6022,0,0,0,4
14.2597,13.6475,1,0,1,0
18.0906,9.99302,1,1,0,4
18.0134,10.3496,1,2,2,1
14.7073,14.3001,0,0,0,2
14.8459,13.9233,0,0,1,4
19.0648,9.78256,1,1,0,1
12.3592,11.8895,0,2,2,1
13.3143,13.281,1,0,1,0
10.6229,10.3132,1,0,1,0
19.2517,8.82153,0,3,1,4
14.0295,13.9708,0,3,1,4
15.6782,15.7008,0,1,0,2
14.0282,13.942,1,0,1,0
18.1302,10.0501,0,0,2,4
11.0612,10.2002,1,2,0,1
10.4695,11.2973,1,2,0,3
18.083,8.8405,1,2,2,1
14.0761,13.9212,0,0,0,2
13.7604,13.9617,1,0,1,0
9.07157,10.1794,1,0,1,0
18,10.1442,1,2,0,1
16.9937,10.5915,1,1,2,1
14.5915,12.8773,1,1,2,4
12.358,12.2108,1,2,2,1
13.2641,13.6079,1,0,1,0
9.98068,9.98044,1,2,2,1
10.0298,9.97199,1,0,1,0
20.1006,7.02495,1,3,0,4
9.27381,11.2103,0,2,2,1
18.6217,10.4,1,1,0,4
9.61429,11.5009,0,3,1,4
10.0297,10.0619,1,1,2,4
16.736,9.20006,0,2,2,1
14.1933,13.8568,1,0,1,0
16.4099,11.5446,0,3,0,4
18,8.57426,1,3,0,3
10.6321,10.0446,1,3,0,3
13.5505,14.5071,1,3,1,4
13.9802,14.0068,1,0,1,0
10.6295,9.26589,1,0,1,0
13.96,14.0399,0,0,0,2
9.9911,9.85906,1,2,2,1
18.0195,9.76255,1,1,0,1
10.0536,9.90852,1,0,1,0
9.60418,10.215,1,0,1,0
18.6197,8.80367,1,1,2,1
16.923,8.73174,0,2,2,1
9.70614,10.7956,1,0,1,0
10.1486,9.08237,1,1,0,1
9.45204,9.53174,1,2,1,4
9.59326,9.77505,1,0,1,0
18.6895,11.0213,0,2,2,1
10.3088,9.71257,0,1,2,1
9.57478,10.9553,1,1,1,4
17.6735,9.63474,0,0,1,4
11.4296,9.59206,0,2,2,1
11.7767,8.83655,1,2,0,3
17.4,8.83571,1,2,2,1
9.43435,10.5538,1,1,0,1
10.5749,10.4385,0,2,2,1
18.8619,12.3197,1,3,2,4
13.9613,13.6862,1,0,1,0
10.1351,9.58446,1,0,1,0
13.4836,13.9233,0,1,0,2
13.8704,13.9703,1,1,0,4
9.37983,9.95187,0,1,2,1
13.0008,15.699,0,1,1,4
16.317,10.7803,1,2,2,1
14.3653,12.9138,0,1,1,4
10.0748,10.1231,0,2,0,1
14.1261,14.2337,1,0,1,0
11.3644,10.9817,1,1,2,1
10.0213,9.96808,1,0,2,4
15.1328,12.7602,0,1,0,2
10.3951,10.1433,1,0,1,0
9.98005,9.99187,0,2,2,1
9.80904,9.72038,1,1,2,1
14.0935,13.7852,0,0,0,2
10.8508,8.05283,1,2,0,3
9.15827,10.8371,0,1,2,1
10.2719,10.1408,1,0,1,0
11.2804,10.1242,1,3,1,4
17.5596,10.9056,0,1,0,1
15.3175,11.9429,0,3,1,4
14.0899,14.0755,1,1,0,4
17.03,8.3371,1,1,2,1
10.3,10.2681,1,2,0,3
17.7993,10.2158,0,2,0,1
7.71281,8.79996,0,2,2,1
10.0066,9.84248,0,0,0,4
17.9224,9.60985,1,1,2,1
9.83549,10.3087,0,1,1,4
13.3834,14.5749,1,0,1,0
10.4096,10.424,1,0,1,0
8.74081,11.0559,0,2,2,1
9.9017,9.95505,0,2,2,1
16.6836,9.17215,0,2,2,1
15.776,12.1447,1,1,2,4
9.42223,10.5778,0,2,1,4
14.3606,14.2155,0,2,1,4
10.0933,10.0311,0,1,2,1
12.9888,12.8239,1,2,1,4
13.9133,14.0038,1,0,1,0
9.56898,10.4751,0,1,2,1
18.3582,8.59014,1,2,1,4
18.515,9.20136,0,2,2,1
16.6853,13.6539,0,3,2,4
18.0443,11.2692,1,1,0,1
13.8079,13.4157,0,1,0,2
9.9691,9.9737,1,0,1,0
13.5386,14.435,1,0,1,0
10.8118,8.89422,0,1,1,4
13.8396,13.8356,1,0,1,4
14.3155,14.1075,1,0,1,0
10.7979,11.1911,1,2,2,1
9.55057,9.96179,1,0,1,0
12.2117,10.6988,1,3,0,3
18.431,10.3709,0,2,2,1
14.166,13.6741,0,0,0,2
13.4703,14.5219,0,0,0,2
9.62539,9.10899,1,0,1,0
13.873,13.829,1,0,1,0
19.2981,10.3623,0,2,2,1
14.4036,13.9382,0,2,2,4
9.46971,9.46528,1,0,1,0
9.42842,9.3798,1,0,1,0
9.91713,10.34,1,0,1,0
9.34674,8.29516,1,2,0,3
7.71027,10.1883,0,3,0,4
9.32985,8.98153,1,2,0,1
18.3297,9.95394,1,2,2,1
16.5704,11.2686,0,2,2,4
9.78335,9.76382,1,0,1,0
18.7854,11.4342,0,1,0,1
8.86156,9.9801,0,2,2,1
8.9195,7.91841,0,2,0,1
13.7043,13.6161,0,0,0,2
12.7196,12.5222,1,2,0,3
10.761,10.58,0,2,2,1
9.87139,10.1929,1,0,1,0
10.2779,9.64292,1,0,0,4
17.6731,9.49985,0,2,2,1
8.1034,11.2246,1,2,0,3
18.2832,10.0314,1,0,0,4
16.8102,8.8405,1,1,2,1
9.88263,10.2143,0,2,2,1
10.0139,10.117,1,3,2,4
10.8,10.6943,0,1,1,4
14.1461,13.696,1,3,2,4
14.259,14.2013,1,0,1,0
13.3486,13.6788,0,0,0,2
9.88182,9.9474,0,2,2,1
9.56339,11.3777,0,2,0,3
8.13313,8.0619,1,2,1,4
15.3253,11.9901,0,2,0,4
11.5999,15.4624,1,2,0,3
9.855,9.84205,1,0,1,0
18.4736,8.39994,1,2,0,1
10.8412,10.5412,1,0,1,0
19.7945,11.2461,1,2,0,1
16.6788,11.3098,1,1,0,1
16.0074,16.9776,0,2,2,4
13.4909,14.5179,1,1,0,4
10.1517,10.1844,1,1,2,4
12.8938,13.7863,1,1,1,4
9.43035,10.1761,1,0,1,0
12.9597,12.849,0,1,1,4
13.7572,14.7013,0,1,0,2
18.158,10.2614,0,1,2,1
17.8826,10.0146,1,0,1,4
13.6931,14.51,1,0,0,4
10.4286,7.31988,1,2,2,1
7.73946,8.05428,0,2,2,1
14.0324,13.3876,1,0,1,0
9.86306,9.99756,1,0,1,0
11.3333,11.39,1,2,2,1
17.0427,9.04267,0,2,2,1
10.8579,9.63655,1,0,2,4
10.4892,8.12409,1,1,1,4
10.2927,8.31492,0,2,2,1
18.0865,10.8297,0,3,0,4
9.96652,9.54895,1,0,1,0
12.1456,12.3677,0,2,0,1
13.4257,14.6212,1,0,1,0
13.3046,14.5047,1,0,1,0
14.1594,13.9015,1,0,1,0
10.1934,9.30698,1,3,0,3
12.7548,11.3004,0,2,0,3
10.2678,10.3201,0,1,2,1
13.9338,13.9784,0,1,0,2
13.7218,13.9123,1,0,1,0
14.3248,13.5875,1,0,1,0
18.0337,9.92051,1,3,2,4
13.4013,14.4556,0,2,0,4
20.4848,7.31349,1,2,2,1
14.5301,13.6182,0,0,0,2
19.1343,9.137,1,1,1,4
12.2787,14.7903,1,1,2,4
18.099,9.86,1,2,2,1
13.3656,13.3001,1,0,1,0
10.0147,10.4818,1,0,1,0
10.3056,9.84797,1,2,2,1
12.3383,7.71027,0,3,2,4
19.7451,10.0464,0,2,2,1
13.7519,14.8999,0,2,0,3
18.6741,10.4408,1,0,0,4
10.3614,8.28334,1,2,2,1
9.75061,9.90232,1,0,1,4
15.2516,13.1947,1,3,0,4
17.3004,9.58607,0,2,2,1
10.4022,9.79397,0,2,2,1
9.97199,9.97046,1,0,1,0
14.2528,13.6783,0,0,2,4
8.8847,11.6688,1,2,2,1
14.7788,13.406,1,0,0,4
9.7,10.5926,0,2,2,1
9.9092,9.8109,1,2,2,1
6.76046,6.18233,1,3,0,3
12.6004,12.2913,1,2,0,3
20.0011,7.26643,1,2,2,1
9.82513,10.2565,0,2,2,4
11.9155,11.994,1,2,2,1
14.1803,13.8197,1,0,1,0
14.6113,14.6553,1,0,1,0
17.4318,9.89519,1,3,2,4
17.058,10.676,0,1,2,4
13.4298,13.6897,1,0,1,0
14.0417,13.9404,0,0,0,2
14.19,13.6556,0,0,0,2
10.2057,10.1342,1,1,1,4
10.402,10.2463,0,3,1,4
14.0005,14.0136,0,0,0,2
14.4686,14.0342,0,0,0,2
13.2552,13.8065,1,2,0,3
7.56056,11.6236,1,2,2,1
14.5662,13.4387,1,0,1,0
11.2258,7.81565,1,2,0,3
9.93163,9.79259,1,0,0,4
13.1951,11.2926,1,3,0,3
17.5491,9.23819,0,1,2,1
10.3223,9.74377,1,0,1,0
18.8123,10.875,1,2,2,1
14.5705,13.932,0,0,2,4
7.80211,9.57831,0,2,2,1
12.8449,11.4261,1,2,0,3
13.1691,13.5416,0,0,0,2
9.68394,10.0774,0,2,2,1
7.95068,9.06451,0,2,1,4
11.5129,10.2603,1,2,2,1
13.0046,15.1678,1,3,1,4
10.1893,9.60237,1,1,0,4
14.3264,14.3866,1,0,1,0
18.7238,10.2409,1,1,2,1
18.0255,9.60241,1,1,2,1
19.2962,11.3309,1,2,0,1
10.16,9.72324,1,0,1,4
20.5261,9.29988,1,3,0,3
10.0387,9.97497,1,0,1,0
17.2324,9.85741,1,1,2,4
18.1047,9.95887,0,1,2,1
16.8678,11.0652,0,2,2,1
10.2689,9.82547,0,1,2,4
18.2046,9.79926,1,2,2,1
9.99073,10.0212,1,0,2,4
10.2709,10.3475,1,0,1,0
14.5046,14.6815,0,1,0,2
13.9338,13.329,0,0,0,2
17.8959,8.33105,1,2,2,1
14.2068,14.0968,1,0,1,0
14.156,12.2429,0,1,0,2
13.9775,14.0195,1,0,1,0
13.9529,14.7715,1,0,1,0
15.8436,15.0898,1,1,2,4
13.8997,14.2647,1,0,1,0
13.4508,13.4713,0,0,0,2
18.4859,7.98347,1,3,1,4
14.7956,13.1861,1,0,1,0
10.1702,10.9746,0,3,0,4
10.1572,11.0302,0,2,0,1
14.3299,13.9822,0,0,0,2
19.5329,11.2945,0,2,2,1
12.4244,11.4044,0,3,0,3
14.0459,13.9322,1,0,1,0
11.9156,8.16446,1,1,0,1
10,10,1,0,1,0
14.0054,14.0036,1,0,1,0
14.2544,14.0742,0,0,0,2
8.60767,10.7829,1,3,1,4
14.3249,13.6751,1,0,1,0
18.4792,9.71832,0,0,2,4
13.0513,13.4688,0,0,0,2
9.07057,9.7908,1,0,1,0
10.225,9.59216,1,2,2,1
10.2662,9.61213,1,0,1,0
13.9958,13.9727,0,0,0,2
10.3101,10.2413,1,0,1,0
18.2329,10.0167,0,2,0,1
19.7676,8.30325,0,2,2,1
17.3038,10.6508,1,2,0,1
15.3665,12.6767,1,2,0,1
13.3783,14.821,1,0,1,0
17.9682,10.056,0,1,2,1
17.7968,9.6708,1,1,2,4
9.83518,10.39,1,2,2,1
17.8346,10.1709,1,2,2,1
13.7169,14.6052,1,0,1,0
14.0901,14.0119,1,0,1,0
11.2618,9.39438,1,2,2,1
13.532,13.7594,0,3,2,4
7.10177,10,1,2,2,1
12.855,12.7194,0,2,1,4
10.197,9.82679,1,2,2,1
9.80061,10.042,1,0,1,0
18.8726,11.4392,1,2,2,4
18.5067,9.79682,0,1,0,1
17.9766,9.06916,0,2,2,1
19.6691,7.28328,1,2,0,1
11.6149,10.2928,1,3,0,3
17.0224,10.6033,1,1,2,1
13.8642,14.0251,0,1,0,4
9.26145,11.7192,1,2,2,1
8.6399,9.41507,1,2,0,3
18.9961,11.0239,1,3,0,3
10.1886,9.8676,1,1,0,4
19.5601,11.4954,0,1,2,1
10.0998,9.93572,1,1,2,1
10.6062,9.64124,1,0,0,4
9.94747,10.1607,1,0,1,0
13.9666,14.2967,1,0,1,0
13.8029,13.964,1,0,1,0
9.22427,10.6615,1,0,2,4
13.4198,14.4032,0,0,0,2
14.1822,13.9042,1,0,0,4
14.9464,13.1192,0,0,0,2
18.3249,10.9464,1,1,1,4
10.0261,10.1096,1,1,1,4
9.9194,11.4069,1,2,2,1
15.096,11.7977,1,2,2,1
14.2266,13.5601,1,0,1,0
16.1458,9.07942,0,2,2,1
10.063,10.0854,0,2,1,4
14.5978,14.1934,1,0,1,0
7.4654,12.2222,1,2,0,3
14.2054,14.1144,1,0,0,4
16.5428,11.3926,0,1,0,4
10.0595,10.1682,0,2,2,1
10.475,10.2908,0,1,0,4
11.2461,10.7942,0,3,0,4
14.008,14.2049,1,0,1,0
9.6775,10.883,1,1,2,1
12.7201,14.905,0,1,0,2
14.5114,13.7024,0,0,1,4
9.42413,8.03893,1,2,2,1
14.6798,14.516,0,0,0,2
10.0514,9.94091,1,2,0,3
8.32824,9.77332,0,2,2,1
14.1023,13.9016,0,0,0,2
17.2815,11.6959,1,1,2,1
7.4043,12.2603,0,2,2,1
17.8734,9.32374,0,1,2,1
18.9522,8.49796,0,2,2,1
10.7163,12.2873,0,2,0,4
9.69897,10.1169,1,0,1,0
11.054,12.991,0,2,0,3
18.7613,6.16457,1,3,1,4
14.3682,14.1985,0,0,0,2
13.6795,14.2749,1,3,2,4
14.1992,14.045,0,1,0,2
10.3881,9.73235,1,0,1,0
17.9146,9.85948,1,0,1,4
8.11644,10.0681,1,2,2,1
10.6591,9.34,1,2,2,1
9.52881,9.41896,1,0,1,0
15.8368,12.0939,0,2,2,1
10.6016,10.6185,1,0,1,0
15.195,13.3407,0,1,1,4
18.6307,9.78838,0,2,0,4
10.0083,10.0395,1,0,1,0
13.9504,15.3344,0,1,2,4
9.57,9.47053,1,0,1,0
10.196,7.75583,0,2,2,1
14.5971,14.4398,1,0,0,4
13.9394,13.9105,0,0,0,2
17.8048,10.7004,1,3,1,4
13.6058,14.2207,0,0,0,2
14.04,14.047,1,0,1,0
7.87176,11.6273,0,3,1,4
13.9187,13.8911,0,1,0,2
14.0391,14.0639,0,0,0,2
20.6249,11.0784,0,2,2,1
13.9137,14.5423,1,0,1,0
10.007,9.9986,0,2,2,1
14.769,13.3611,1,0,1,0
16.6103,11.8598,1,2,0,1
9.92932,9.49272,0,3,2,4
18.352,10.5748,1,2,2,1
13.9582,13.7011,1,0,1,0
14.1836,14.1185,1,0,1,0
14.81,14.7697,1,0,1,0
8.26953,9.18312,1,2,2,1
14.011,14.06,1,0,1,0
9.74006,9.89423,1,3,0,3
10.6174,10.389,1,2,0,3
19.6537,10.0583,1,1,2,1
16.4427,11.8205,1,1,2,1
9.51119,9.51268,1,0,1,0
17.7373,9.53706,0,1,0,4
11.1138,9.51159,1,3,0,3
7.90095,8.40307,0,2,2,1
14.1694,14.1223,0,0,0,2
20.2608,9.63551,1,2,0,1
7.78513,11.425,0,2,2,1
17.662,9.76559,0,2,2,1
10.7552,16.434,0,3,1,4
10.2847,9.48168,0,2,0,1
14.1478,14.1709,1,1,2,4
15.0911,7.29262,1,3,0,4
16.4541,8.35516,0,2,2,1
15.5439,13.422,0,1,0,2
13.4512,13.3691,1,0,1,0
8.78293,8.75226,1,2,2,1
14.7536,14.207,1,0,1,0
11.2573,8.76558,0,2,0,1
9.61631,10.419,0,1,2,4
10.1072,9.89042,0,0,1,4
10.5987,9.63,0,2,2,1
18.2828,10.3999,0,2,2,1
19.2453,11.1393,1,2,1,4
9.25522,9.29553,1,0,1,0
13.1516,14.7321,0,0,0,2
11.6736,13.1224,0,2,2,4
14.0045,14.0708,1,3,0,3
14.8053,14.1441,0,0,0,2
10.8127,11.2912,0,2,2,1
14.9998,14.3584,0,0,0,2
13.8237,14.1928,1,0,1,0
17.6842,10.97,0,0,1,4
14.0799,14.1663,1,0,1,0
18.6166,10.1077,0,2,0,1
13.171,14.9877,0,0,0,2
9.86756,10.14,0,2,2,1
13.2212,13.1967,1,2,0,3
13.5108,13.3251,0,0,0,2
9.48367,11.0847,1,3,1,4
12.3998,8.28376,1,2,2,1
15.8073,11.7494,1,3,0,3
10.7732,9.1646,1,0,1,0
13.541,13.5886,0,2,1,4
12.2303,11.865,0,2,2,1
13.9394,14.5073,1,0,1,0
10.2965,10.257,1,0,1,0
16.4876,8.53178,0,2,2,1
14.9898,14.9846,1,0,1,0
9.77149,10.2285,1,0,1,0
18.4024,11.3122,1,2,0,3
9.96091,9.19726,1,2,2,1
17.8893,10.2173,0,2,2,1
17.125,10.5408,0,1,0,1
17.329,9.55047,0,1,2,1
7.28151,12.4634,0,2,2,1
13.71,13.8867,1,0,0,4
10.6484,9.33673,0,1,0,1
18.1761,10.2421,0,0,1,4
8.41189,8.75503,0,2,1,4
9.74568,10.0803,1,1,2,1
9.58545,12.5056,1,2,2,1
16.3889,11.2226,0,2,2,4
10.2257,9.64167,1,1,0,4
10.3005,10.5043,1,0,1,0
13.9991,13.9503,0,0,1,4
17.7793,17.85,1,3,0,4
9.94096,10.3338,1,0,1,0
11.6324,8.66826,0,2,2,1
14.0301,14.0009,0,0,0,2
10.6269,10.6381,0,2,2,1
13.4245,13.3709,1,0,1,0
18.4943,9.59127,0,0,0,4
18.4855,9.26405,0,1,0,4
11.5773,12.3063,1,2,2,1
9.73037,9.91657,0,0,0,4
9.6057,10.4599,1,0,1,0
10.0138,10.5962,1,1,1,4
17.896,7.75097,1,2,2,4
10.1654,10.0478,1,0,1,0
17.0046,11.3434,1,2,0,1
17.9626,10.0761,1,1,2,1
16.9145,11.0355,0,1,0,1
16.6868,8.27693,0,2,2,1
18.0227,9.35485,1,1,0,4
11.3282,11.2575,1,2,2,1
9.12352,9.18694,1,2,2,1
13.1201,13.3359,1,0,1,0
9.69265,9.44839,0,2,2,1
10.3019,10.3338,1,0,1,0
8.53844,11.4998,1,2,2,1
19.9886,8.57179,1,2,2,1
10.0828,10.0579,1,0,1,0
17.3833,10.7283,0,2,2,1
13.8831,13.1663,1,0,1,0
10.054,9.97075,0,1,2,1
9.69264,9.81498,0,1,2,1
14.0181,13.9819,1,0,1,0
14,14.3689,1,3,0,3
17.7048,10.401,0,2,2,1
13.7641,14.5792,1,0,1,0
10.041,9.66191,1,0,1,0
18.5248,9.79479,1,0,0,4
10.4252,10.4404,1,0,1,0
10.2821,9.58277,1,0,1,0
11.0918,11.0998,0,2,2,1
8.22643,8.3383,1,2,0,3
8.43314,11.3823,1,2,2,1
14.2766,13.9763,1,0,1,0
13.6226,14.2182,1,0,1,0
13.8292,13.8322,0,1,0,4
10.4941,8.32645,0,1,2,4
14.036,13.9176,1,3,1,4
11.0571,10.8111,0,1,0,1
13.6569,14.3664,0,1,2,4
11.3002,10.7876,1,2,2,4
9.62175,9.96652,1,0,1,0
13.6805,13.8229,1,0,1,0
13.9471,14.0625,0,1,0,2
17.1995,10.1965,1,1,2,1
18.566,10.5485,1,1,0,4
10.5111,9.39487,1,2,2,1
16.8995,9.96038,1,2,0,3
19.4038,9.83789,0,1,0,1
7.94268,11.5769,0,2,2,1
9.42929,9.39139,0,2,2,1
14.0265,14.0211,1,0,1,0
15.3154,15.7174,0,2,2,4
11.661,10.944,1,2,2,1
13.8114,13.9573,1,0,1,0
13.8546,14.0317,1,0,1,0
19.0513,11.8159,1,3,0,4
13.485,13.485,1,0,1,0
18.2013,10.1606,1,2,2,1
